"site","year","b0","b1","b2","mu","fp","ofs","N","tenperc","h","badfit"
"FR_Spires","2010",-96.3852517537714,1.40502907704653,-0.00491376661110111,142.968641802432,25.854957060602,57.4345738240022,1454.64892035326,130.041163272131,1454.64892035326,FALSE
"FR_Spires","2011",-234.6089999799,3.08759205092248,-0.00997899997604213,154.704482329655,18.1429361652749,41.1439049269333,1210.95683984858,145.633014247018,1210.95683984858,FALSE
"FR_Spires","2012",-356.451995252813,5.13503554766479,-0.0181884362454193,141.162095475856,13.4385806578249,36.2773155113583,5218.90790182308,134.442805146943,5218.90790182308,FALSE
"FR_Spires","2013",-415.328355363543,6.51159572964181,-0.0251961828888241,129.217900948998,11.4178335436659,29.2222614080906,2420.92982380589,123.508984177165,2420.92982380589,FALSE
"FR_Spires","2014",-183.173284525768,2.89570282855007,-0.0111175759897134,130.230853885296,17.1888186673732,44.0030036395734,3654.15588486211,121.636444551609,3654.15588486211,FALSE
"FR_Spires","2015",-151.504066088165,2.40006900483538,-0.00917099355461604,130.851089936016,18.925305082908,49.0750134890696,4628.44520598778,121.388437394562,4628.44520598778,FALSE
"FR_Spires","2016",-130.279077731732,2.146542333561,-0.00845463260006522,126.944743497455,19.7107755865719,53.1327941046676,7524.65737433718,117.089355704169,7524.65737433718,FALSE
"FR_Spires","2017",-620.87321918887,8.7846408574709,-0.0308277366068347,142.479497757278,10.3223899985812,25.3237291203668,1414.34903295745,137.318302757987,1414.34903295745,FALSE
"FR_Spires","2018",-201.209265079858,2.9830874473238,-0.0107893499379116,138.242223326256,17.4483130189325,42.9899909415444,2494.93582031383,129.51806681679,2494.93582031383,FALSE
"FR_Spires","2019",-222.452956727195,3.42315790592771,-0.0128155903761882,133.554436644918,16.0096476757856,43.7626465899267,7236.67754663301,125.549612807025,7236.67754663301,FALSE
"FR_GreenOaks","2000",-360.53181946289,5.02114720217276,-0.0174328931549192,144.013594231084,13.7267065407307,15.3351415874238,37.4112543360693,137.150240960719,37.4112543360693,FALSE
"FR_GreenOaks","2001",-344.612264809165,4.81493098200432,-0.0167335315378748,143.870735567867,14.0106176085371,20.462065701145,78.9726449906955,136.865426763599,78.9726449906955,FALSE
"FR_GreenOaks","2003",-194.744901828749,2.73843119914575,-0.00943334990362076,145.146275030818,18.6602780830588,41.1408087194567,988.075497679218,135.816135989288,988.075497679218,FALSE
"FR_GreenOaks","2004",-86.3772207037109,1.38982866599169,-0.00533843512110617,130.171916906589,24.805278008216,55.2983492714851,1436.38728434563,117.769277902481,1436.38728434563,FALSE
"FR_GreenOaks","2005",-126.785077938917,1.85929542809675,-0.00659098903931738,141.04828706325,22.3241940352158,51.3223525119147,1674.93656641049,129.886190045642,1674.93656641049,FALSE
"FR_GreenOaks","2006",-208.885187921027,3.04291683623609,-0.0108461905577148,140.275833254271,17.4025330877134,40.9124209200204,1592.39597865973,131.574566710414,1592.39597865973,FALSE
"FR_GreenOaks","2007",-95.3314617419126,1.55463046207579,-0.00604877247408603,128.507930223536,23.3033017584905,54.9117101630852,2177.70017889449,116.856279344291,2177.70017889449,FALSE
"FR_GreenOaks","2008",-346.052109803182,4.86179373402527,-0.0167821567566362,144.850087045658,13.9903054533172,38.0161615812478,5881.67846240714,137.854934319,5881.67846240714,FALSE
"FR_GreenOaks","2009",-266.75091153627,3.83453237241556,-0.0134913007394037,142.11129254632,15.6035771144741,41.1607469547275,4626.16902169293,134.309503989082,4626.16902169293,FALSE
"FR_GreenOaks","2010",-115.617882086598,1.70436739775702,-0.0060016235145707,141.992195413388,23.3946584518361,59.9115756935206,4992.93796427977,130.29486618747,4992.93796427977,FALSE
"FR_GreenOaks","2011",-133.838494857521,1.85959243947113,-0.0061957784006738,150.069314879701,23.0251858945241,60.6378326752908,6698.87794084967,138.556721932439,6698.87794084967,FALSE
"FR_GreenOaks","2012",-292.768159845254,4.31589318286714,-0.0154979825024355,139.24048443689,14.5583950564101,44.5953042660581,31610.878294134,131.961286908685,31610.878294134,FALSE
"FR_GreenOaks","2013",-220.694509005274,3.54999350637496,-0.0138065974352441,128.5614910924,15.4243812840324,46.6194448370886,27320.4169320074,120.849300450384,27320.4169320074,FALSE
"FR_GreenOaks","2014",-205.419982581602,3.30950710963652,-0.0128732344347693,128.542175100062,15.9737632795722,47.579510431481,22795.2176051027,120.555293460276,22795.2176051027,FALSE
"FR_GreenOaks","2015",-131.522768800096,2.14967823809402,-0.00829966467025167,129.503921152325,19.8939402996801,60.811467449214,41824.8839172676,119.556951002485,41824.8839172676,FALSE
"FR_GreenOaks","2016",-110.11799953624,1.8435021752232,-0.00719638539022653,128.085286936333,21.3645562471664,66.4527547510094,58935.9270966429,117.40300881275,58935.9270966429,FALSE
"FR_GreenOaks","2017",-264.141986784075,3.81231876383355,-0.0133773165655591,142.491909537697,15.6699128494843,47.2622741010085,26896.8853162051,134.656953112955,26896.8853162051,FALSE
"FR_GreenOaks","2018",-175.026611451274,2.64939615095715,-0.00966227974092665,137.099950632513,18.4378925552833,52.229286559421,13115.5925587347,127.881004354872,13115.5925587347,FALSE
"FR_GreenOaks","2019",-274.94158348117,4.10048637078143,-0.0148417741205235,138.140034253425,14.8767537547887,47.2365462573889,57331.1891982446,130.70165737603,57331.1891982446,FALSE
"WC_FirGrove","2002",-156.46777007998,2.10021287407439,-0.0069341772592065,151.439225993678,21.7647465230576,38.424935165195,275.213547579915,140.556852732149,275.213547579915,FALSE
"WC_FirGrove","2003",-181.464482826446,2.52095548526035,-0.00859633288797164,146.629703509259,19.5476462397181,39.5346640362285,549.808252641887,136.8558803894,549.808252641887,FALSE
"WC_FirGrove","2006",-91.019682137504,1.3046308466625,-0.00453908228247392,143.710861080871,26.9009152075047,49.0048996550379,401.420378077236,130.260403477118,401.420378077236,FALSE
"WC_FirGrove","2010",-125.721510830049,1.74249162357854,-0.00593718912764219,146.743819854576,23.5212631969284,37.8677060611288,193.263066825484,134.983188256112,193.263066825484,FALSE
"WC_FirGrove","2013",-144.206570813022,2.17767714674482,-0.00799143432025209,136.250706661387,20.2739661060488,45.5680853308098,1255.77940986539,126.113723608363,1255.77940986539,FALSE
"WC_FirGrove","2014",-237.78266395797,3.49938210016564,-0.0126921169064392,137.85651857612,16.0873329954428,32.8479159627007,482.704579704013,129.812852078399,482.704579704013,FALSE
"WC_FirGrove","2015",-123.214086950998,1.86586457995102,-0.00685676465905319,136.060129866603,21.8872632524465,46.5895621846315,883.972814211815,125.11649824038,883.972814211815,FALSE
"WC_FirGrove","2016",-271.20588977574,3.89087381334525,-0.0138349695390417,140.61736104172,15.408557369869,26.1010202931585,159.008393541293,132.913082356785,159.008393541293,FALSE
"WC_FirGrove","2017",-164.126235162581,2.19766036308337,-0.00720702843309241,152.466469605726,21.348775270312,43.4945670658412,630.956886885602,141.79208197057,630.956886885602,FALSE
"WC_FirGrove","2018",-168.841594447372,2.39208501862927,-0.00836103531322257,143.049570359206,19.8207943013696,32.8217879957329,184.237206569724,133.139173208521,184.237206569724,FALSE
"WC_FirGrove","2019",-62.6547226950521,0.938563613102377,-0.0033798283725436,138.84782149397,31.1748060054004,54.438075845666,372.920003317669,123.26041849127,372.920003317669,FALSE
