Species,Comm_name,State,County,Site,Gen_lat,Gen_long,Year,Date,DOY,Est_Count,Method,Source,Source_contact,Cons_area
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,WC_Bailey,44.027700,-123.167900,2002,5/15/2002,135,174,x2_Males,Fitzpatrick Report,Cheryl Schultz,Willow Creek
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,WC_Bailey,44.027700,-123.167900,2002,5/23/2002,143,159,x2_Males,Fitzpatrick Report,Cheryl Schultz,Willow Creek
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,WC_Bailey,44.027700,-123.167900,2002,5/30/2002,150,311,x2_Males,Fitzpatrick Report,Cheryl Schultz,Willow Creek
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,WC_Bailey,44.027700,-123.167900,2002,6/11/2002,162,38,x2_Males,Fitzpatrick Report,Cheryl Schultz,Willow Creek
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,WC_FirGrove,44.033262,-123.172621,2004,5/24/2004,145,21,x2_Males,Fitzpatrick Report,Cheryl Schultz,Willow Creek
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,WC_FirGrove,44.033262,-123.172621,2004,6/3/2004,155,6,x2_Males,Fitzpatrick Report,Cheryl Schultz,Willow Creek
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,WC_FirGrove,44.033262,-123.172621,2005,5/13/2005,133,2,x2_Males,Fitzpatrick Report,Cheryl Schultz,Willow Creek
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,FR_Shore,44.100500,-123.270100,2003,5/20/2003,140,80,x2_Males,Severns Report,Cheryl Schultz,Fern Ridge
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,FR_Shore,44.100500,-123.270100,2003,5/28/2003,148,85,x2_Males,Severns Report,Cheryl Schultz,Fern Ridge
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,FR_Shore,44.100500,-123.270100,2003,6/4/2003,155,7,x2_Males,Severns Report,Cheryl Schultz,Fern Ridge
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,FR_Shore,44.100500,-123.270100,2003,6/10/2003,161,1,x2_Males,Severns Report,Cheryl Schultz,Fern Ridge
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,FR_Shore,44.100500,-123.270100,2003,6/17/2003,168,0,x2_Males,Severns Report,Cheryl Schultz,Fern Ridge
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,FR_Shore,44.100500,-123.270100,2004,4/20/2004,111,0,x2_Males,Severns Report,Cheryl Schultz,Fern Ridge
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,FR_Spires,44.100400,-123.263900,2001,5/13/2001,133,0,x2_Males,Severns Report,Cheryl Schultz,Fern Ridge
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,FR_Spires,44.100400,-123.263900,2001,5/18/2001,138,46,x2_Males,Severns Report,Cheryl Schultz,Fern Ridge
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,FR_Spires,44.100400,-123.263900,2001,5/24/2001,144,34,x2_Males,Severns Report,Cheryl Schultz,Fern Ridge
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,FR_Spires,44.100400,-123.263900,2001,5/29/2001,149,13,x2_Males,Severns Report,Cheryl Schultz,Fern Ridge
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,FR_Spires,44.100400,-123.263900,2001,6/7/2001,158,0,x2_Males,Severns Report,Cheryl Schultz,Fern Ridge
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,FR_Eaton,44.102500,-123.258900,2001,5/24/2001,144,14,x2_Males,Severns Report,Cheryl Schultz,Fern Ridge
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,FR_Eaton,44.102500,-123.258900,2001,5/29/2001,149,12,x2_Males,Severns Report,Cheryl Schultz,Fern Ridge
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,FR_Eaton,44.102500,-123.258900,2001,6/7/2001,158,0,x2_Males,Severns Report,Cheryl Schultz,Fern Ridge
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,FR_Eaton,44.102500,-123.258900,2003,4/25/2003,115,0,x2_Males,Schultz Report,Cheryl Schultz,Fern Ridge
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,FR_Eaton,44.102500,-123.258900,2003,5/1/2003,121,2,x2_Males,Schultz Report,Cheryl Schultz,Fern Ridge
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,FR_GreenOaks,44.094800,-123.248800,2003,5/17/2003,137,20,x2_Males,Schultz Report,Cheryl Schultz,Fern Ridge
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,FR_GreenOaks,44.094800,-123.248800,2003,5/23/2003,143,56,x2_Males,Schultz Report,Cheryl Schultz,Fern Ridge
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,FR_GreenOaks,44.094800,-123.248800,2003,5/31/2003,151,44,x2_Males,Schultz Report,Cheryl Schultz,Fern Ridge
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,FR_GreenOaks,44.094800,-123.248800,2003,6/7/2003,158,14,x2_Males,Schultz Report,Cheryl Schultz,Fern Ridge
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,FR_GreenOaks,44.094800,-123.248800,2003,6/10/2003,161,1,x2_Males,Schultz Report,Cheryl Schultz,Fern Ridge
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,FR_GreenOaks,44.094800,-123.248800,2003,6/17/2003,168,0,x2_Males,Schultz Report,Cheryl Schultz,Fern Ridge
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,FR_RoyalAve,44.071633,-123.259464,2005,5/3/2005,123,0,x2_Males,Severns Report,Cheryl Schultz,Fern Ridge
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,FR_RoyalAve,44.071633,-123.259464,2005,5/12/2005,132,4,x2_Males,Severns Report,Cheryl Schultz,Fern Ridge
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,FR_RoyalAve,44.071633,-123.259464,2005,5/23/2005,143,0,x2_Males,Severns Report,Cheryl Schultz,Fern Ridge
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,FR_RoyalAve,44.071633,-123.259464,2005,5/30/2005,150,0,x2_Males,Severns Report,Cheryl Schultz,Fern Ridge
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,FR_RoyalAve,44.071633,-123.259464,2005,6/9/2005,160,0,x2_Males,Severns Report,Cheryl Schultz,Fern Ridge
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,FR_RoyalAve,44.071633,-123.259464,2005,6/15/2005,166,0,x2_Males,Severns Report,Cheryl Schultz,Fern Ridge
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,Fir_Butte,44.078300,-123.231600,2000,5/19/2000,140,0,x2_Males,Fitzpatrick Report,Cheryl Schultz,Fir Butte
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,Fir_Butte,44.078300,-123.231600,2000,5/25/2000,146,24,x2_Males,Fitzpatrick Report,Cheryl Schultz,Fir Butte
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,Fir_Butte,44.078300,-123.231600,2000,6/1/2000,153,46,x2_Males,Fitzpatrick Report,Cheryl Schultz,Fir Butte
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,Fir_Butte,44.078300,-123.231600,2000,6/15/2000,167,2,x2_Males,Fitzpatrick Report,Cheryl Schultz,Fir Butte
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,WC_Main,44.036400,-123.165000,2002,6/6/2002,157,315,x2_Males,Fitzpatrick Report,Cheryl Schultz,Willow Creek
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,WC_Main,44.036400,-123.165000,2002,6/13/2002,164,78,x2_Males,Fitzpatrick Report,Cheryl Schultz,Willow Creek
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,WC_Main,44.036400,-123.165000,2002,6/20/2002,171,18,x2_Males,Fitzpatrick Report,Cheryl Schultz,Willow Creek
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,WC_Main,44.036400,-123.165000,2002,6/30/2002,181,0,x2_Males,Fitzpatrick Report,Cheryl Schultz,Willow Creek
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,WC_North,44.037500,-123.166500,2003,5/19/2003,139,11,x2_Males,Fitzpatrick Report,Cheryl Schultz,Willow Creek
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,WC_North,44.037500,-123.166500,2003,5/29/2003,149,42,x2_Males,Fitzpatrick Report,Cheryl Schultz,Willow Creek
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,WC_Bailey,44.027700,-123.167900,2002,6/20/2002,171,5,x2_Males,Fitzpatrick Report,Cheryl Schultz,Willow Creek
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,WC_Bailey,44.027700,-123.167900,2002,6/30/2002,181,0,x2_Males,Fitzpatrick Report,Cheryl Schultz,Willow Creek
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,WC_Bailey,44.027700,-123.167900,2003,5/12/2003,132,0,x2_Males,Fitzpatrick Report,Cheryl Schultz,Willow Creek
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,WC_Bailey,44.027700,-123.167900,2003,5/22/2003,142,154,x2_Males,Fitzpatrick Report,Cheryl Schultz,Willow Creek
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,WC_FirGrove,44.033262,-123.172621,2005,5/25/2005,145,2,x2_Males,Fitzpatrick Report,Cheryl Schultz,Willow Creek
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,WC_FirGrove,44.033262,-123.172621,2005,6/3/2005,154,2,x2_Males,Fitzpatrick Report,Cheryl Schultz,Willow Creek
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,WC_FirGrove,44.033262,-123.172621,2006,5/15/2006,135,12,x2_Males,Fitzpatrick Report,Cheryl Schultz,Willow Creek
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,FR_Shore,44.100500,-123.270100,2004,4/30/2004,121,2,x2_Males,Severns Report,Cheryl Schultz,Fern Ridge
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,FR_Shore,44.100500,-123.270100,2004,4/30/2004,121,128,x2_Males,Severns Report,Cheryl Schultz,Fern Ridge
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,FR_Shore,44.100500,-123.270100,2004,5/8/2004,129,138,x2_Males,Severns Report,Cheryl Schultz,Fern Ridge
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,FR_Shore,44.100500,-123.270100,2004,5/20/2004,141,16,x2_Males,Severns Report,Cheryl Schultz,Fern Ridge
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,FR_Shore,44.100500,-123.270100,2004,5/28/2004,149,19,x2_Males,Severns Report,Cheryl Schultz,Fern Ridge
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,FR_Spires,44.100400,-123.263900,2003,4/25/2003,115,0,x2_Males,Schultz Report,Cheryl Schultz,Fern Ridge
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,FR_Spires,44.100400,-123.263900,2003,5/1/2003,121,4,x2_Males,Schultz Report,Cheryl Schultz,Fern Ridge
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,FR_Spires,44.100400,-123.263900,2003,5/13/2003,133,60,x2_Males,Schultz Report,Cheryl Schultz,Fern Ridge
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,FR_Spires,44.100400,-123.263900,2003,5/20/2003,140,88,x2_Males,Schultz Report,Cheryl Schultz,Fern Ridge
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,FR_Spires,44.100400,-123.263900,2003,5/28/2003,148,60,x2_Males,Schultz Report,Cheryl Schultz,Fern Ridge
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,FR_Eaton,44.102500,-123.258900,2003,5/13/2003,133,22,x2_Males,Schultz Report,Cheryl Schultz,Fern Ridge
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,FR_Eaton,44.102500,-123.258900,2003,5/20/2003,140,42,x2_Males,Schultz Report,Cheryl Schultz,Fern Ridge
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,FR_Eaton,44.102500,-123.258900,2003,5/28/2003,148,32,x2_Males,Schultz Report,Cheryl Schultz,Fern Ridge
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,FR_Eaton,44.102500,-123.258900,2003,6/4/2003,155,11,x2_Males,Schultz Report,Cheryl Schultz,Fern Ridge
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,FR_Eaton,44.102500,-123.258900,2003,6/10/2003,161,1,x2_Males,Schultz Report,Cheryl Schultz,Fern Ridge
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,FR_GreenOaks,44.094800,-123.248800,2004,4/20/2004,111,0,x2_Males,Severns Report,Cheryl Schultz,Fern Ridge
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,FR_GreenOaks,44.094800,-123.248800,2004,4/30/2004,121,58,x2_Males,Severns Report,Cheryl Schultz,Fern Ridge
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,FR_GreenOaks,44.094800,-123.248800,2004,5/8/2004,129,59,x2_Males,Severns Report,Cheryl Schultz,Fern Ridge
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,FR_GreenOaks,44.094800,-123.248800,2004,5/14/2004,135,32,x2_Males,Severns Report,Cheryl Schultz,Fern Ridge
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,FR_GreenOaks,44.094800,-123.248800,2004,5/23/2004,144,26,x2_Males,Severns Report,Cheryl Schultz,Fern Ridge
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,FR_RoyalAve,44.071633,-123.259464,2006,5/10/2006,130,0,x2_Males,Severns Report,Cheryl Schultz,Fern Ridge
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,FR_RoyalAve,44.071633,-123.259464,2006,5/14/2006,134,4,x2_Males,Severns Report,Cheryl Schultz,Fern Ridge
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,FR_RoyalAve,44.071633,-123.259464,2006,5/17/2006,137,6,x2_Males,Severns Report,Cheryl Schultz,Fern Ridge
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,FR_RoyalAve,44.071633,-123.259464,2006,5/29/2006,149,4,x2_Males,Severns Report,Cheryl Schultz,Fern Ridge
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,FR_RoyalAve,44.071633,-123.259464,2006,6/3/2006,154,0,x2_Males,Severns Report,Cheryl Schultz,Fern Ridge
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,FR_RoyalAve,44.071633,-123.259464,2006,6/11/2006,162,0,x2_Males,Severns Report,Cheryl Schultz,Fern Ridge
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,Fir_Butte,44.078300,-123.231600,2000,6/22/2000,174,0,x2_Males,Fitzpatrick Report,Cheryl Schultz,Fir Butte
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,Fir_Butte,44.078300,-123.231600,2003,5/12/2003,132,0,x2_Males,Fitzpatrick Report,Cheryl Schultz,Fir Butte
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,Fir_Butte,44.078300,-123.231600,2003,5/20/2003,140,58,x2_Males,Fitzpatrick Report,Cheryl Schultz,Fir Butte
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,Fir_Butte,44.078300,-123.231600,2003,5/27/2003,147,270,x2_Males,Fitzpatrick Report,Cheryl Schultz,Fir Butte
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,Fir_Butte,44.078300,-123.231600,2003,6/4/2003,155,60,x2_Males,Fitzpatrick Report,Cheryl Schultz,Fir Butte
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,WC_Main,44.036400,-123.165000,2003,5/12/2003,132,0,x2_Males,Fitzpatrick Report,Cheryl Schultz,Willow Creek
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,WC_Main,44.036400,-123.165000,2003,5/19/2003,139,36,x2_Males,Fitzpatrick Report,Cheryl Schultz,Willow Creek
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,WC_Main,44.036400,-123.165000,2003,5/27/2003,147,454,x2_Males,Fitzpatrick Report,Cheryl Schultz,Willow Creek
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,WC_Main,44.036400,-123.165000,2003,6/4/2003,155,294,x2_Males,Fitzpatrick Report,Cheryl Schultz,Willow Creek
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,WC_Main,44.036400,-123.165000,2003,6/11/2003,162,168,x2_Males,Fitzpatrick Report,Cheryl Schultz,Willow Creek
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,WC_North,44.037500,-123.166500,2003,6/6/2003,157,16,x2_Males,Fitzpatrick Report,Cheryl Schultz,Willow Creek
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,WC_North,44.037500,-123.166500,2003,6/20/2003,171,7,x2_Males,Fitzpatrick Report,Cheryl Schultz,Willow Creek
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,WC_North,44.037500,-123.166500,2003,6/25/2003,176,0,x2_Males,Fitzpatrick Report,Cheryl Schultz,Willow Creek
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,WC_Bailey,44.027700,-123.167900,2003,5/29/2003,149,89,x2_Males,Fitzpatrick Report,Cheryl Schultz,Willow Creek
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,WC_Bailey,44.027700,-123.167900,2003,6/6/2003,157,80,x2_Males,Fitzpatrick Report,Cheryl Schultz,Willow Creek
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,WC_Bailey,44.027700,-123.167900,2003,6/20/2003,171,7,x2_Males,Fitzpatrick Report,Cheryl Schultz,Willow Creek
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,WC_Bailey,44.027700,-123.167900,2003,6/25/2003,176,0,x2_Males,Fitzpatrick Report,Cheryl Schultz,Willow Creek
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,WC_FirGrove,44.033262,-123.172621,2006,5/29/2006,149,12,x2_Males,Fitzpatrick Report,Cheryl Schultz,Willow Creek
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,WC_FirGrove,44.033262,-123.172621,2006,6/19/2006,170,1,x2_Males,Fitzpatrick Report,Cheryl Schultz,Willow Creek
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,WC_FirGrove,44.033262,-123.172621,2007,5/22/2007,142,8,x2_Males,Fitzpatrick Report,Cheryl Schultz,Willow Creek
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,FR_Shore,44.100500,-123.270100,2004,6/4/2004,156,0,x2_Males,Severns Report,Cheryl Schultz,Fern Ridge
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,FR_Shore,44.100500,-123.270100,2004,6/12/2004,164,0,x2_Males,Severns Report,Cheryl Schultz,Fern Ridge
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,FR_Shore,44.100500,-123.270100,2005,4/28/2005,118,0,x2_Males,Severns Report,Cheryl Schultz,Fern Ridge
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,FR_Shore,44.100500,-123.270100,2005,5/3/2005,123,20,x2_Males,Severns Report,Cheryl Schultz,Fern Ridge
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,FR_Shore,44.100500,-123.270100,2005,5/12/2005,132,58,x2_Males,Severns Report,Cheryl Schultz,Fern Ridge
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,FR_Spires,44.100400,-123.263900,2003,6/4/2003,155,9,x2_Males,Schultz Report,Cheryl Schultz,Fern Ridge
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,FR_Spires,44.100400,-123.263900,2003,6/10/2003,161,1,x2_Males,Schultz Report,Cheryl Schultz,Fern Ridge
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,FR_Spires,44.100400,-123.263900,2003,6/17/2003,168,0,x2_Males,Schultz Report,Cheryl Schultz,Fern Ridge
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,FR_Spires,44.100400,-123.263900,2004,4/20/2004,111,0,x2_Males,Severns Report,Cheryl Schultz,Fern Ridge
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,FR_Spires,44.100400,-123.263900,2004,5/2/2004,123,24,x2_Males,Severns Report,Cheryl Schultz,Fern Ridge
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,FR_Eaton,44.102500,-123.258900,2003,6/17/2003,168,0,x2_Males,Schultz Report,Cheryl Schultz,Fern Ridge
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,FR_Eaton,44.102500,-123.258900,2004,4/20/2004,111,0,x2_Males,Severns Report,Cheryl Schultz,Fern Ridge
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,FR_Eaton,44.102500,-123.258900,2004,5/2/2004,123,170,x2_Males,Severns Report,Cheryl Schultz,Fern Ridge
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,FR_Eaton,44.102500,-123.258900,2004,5/12/2004,133,102,x2_Males,Severns Report,Cheryl Schultz,Fern Ridge
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,FR_Eaton,44.102500,-123.258900,2004,5/20/2004,141,35,x2_Males,Severns Report,Cheryl Schultz,Fern Ridge
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,FR_GreenOaks,44.094800,-123.248800,2004,5/28/2004,149,10,x2_Males,Severns Report,Cheryl Schultz,Fern Ridge
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,FR_GreenOaks,44.094800,-123.248800,2004,6/4/2004,156,3,x2_Males,Severns Report,Cheryl Schultz,Fern Ridge
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,FR_GreenOaks,44.094800,-123.248800,2004,6/12/2004,164,0,x2_Males,Severns Report,Cheryl Schultz,Fern Ridge
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,FR_GreenOaks,44.094800,-123.248800,2005,4/28/2005,118,0,x2_Males,Severns Report,Cheryl Schultz,Fern Ridge
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,FR_GreenOaks,44.094800,-123.248800,2005,5/3/2005,123,8,x2_Males,Severns Report,Cheryl Schultz,Fern Ridge
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,FR_RoyalAve,44.071633,-123.259464,2007,4/28/2007,118,0,x2_Males,Severns Report,Cheryl Schultz,Fern Ridge
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,FR_RoyalAve,44.071633,-123.259464,2007,5/7/2007,127,2,x2_Males,Severns Report,Cheryl Schultz,Fern Ridge
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,FR_RoyalAve,44.071633,-123.259464,2007,5/18/2007,138,2,x2_Males,Severns Report,Cheryl Schultz,Fern Ridge
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,FR_RoyalAve,44.071633,-123.259464,2007,5/26/2007,146,4,x2_Males,Severns Report,Cheryl Schultz,Fern Ridge
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,FR_RoyalAve,44.071633,-123.259464,2007,6/3/2007,154,0,x2_Males,Severns Report,Cheryl Schultz,Fern Ridge
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,Fir_Butte,44.078300,-123.231600,2003,6/11/2003,162,2,x2_Males,Fitzpatrick Report,Cheryl Schultz,Fir Butte
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,Fir_Butte,44.078300,-123.231600,2003,6/20/2003,171,0,x2_Males,Fitzpatrick Report,Cheryl Schultz,Fir Butte
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,Fir_Butte,44.078300,-123.231600,2004,5/2/2004,123,0,x2_Males,Fitzpatrick Report,Cheryl Schultz,Fir Butte
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,Fir_Butte,44.078300,-123.231600,2004,5/12/2004,133,197,x2_Males,Fitzpatrick Report,Cheryl Schultz,Fir Butte
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,WC_Main,44.036400,-123.165000,2003,6/24/2003,175,14,x2_Males,Fitzpatrick Report,Cheryl Schultz,Willow Creek
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,WC_Main,44.036400,-123.165000,2003,6/25/2003,176,0,x2_Males,Fitzpatrick Report,Cheryl Schultz,Willow Creek
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,WC_North,44.037500,-123.166500,2004,5/2/2004,123,0,x2_Males,Fitzpatrick Report,Cheryl Schultz,Willow Creek
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,WC_North,44.037500,-123.166500,2004,5/13/2004,134,63,x2_Males,Fitzpatrick Report,Cheryl Schultz,Willow Creek
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,WC_North,44.037500,-123.166500,2004,5/20/2004,141,42,x2_Males,Fitzpatrick Report,Cheryl Schultz,Willow Creek
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,WC_Bailey,44.027700,-123.167900,2004,5/2/2004,123,0,x2_Males,Fitzpatrick Report,Cheryl Schultz,Willow Creek
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,WC_Bailey,44.027700,-123.167900,2004,5/13/2004,134,198,x2_Males,Fitzpatrick Report,Cheryl Schultz,Willow Creek
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,WC_FirGrove,44.033262,-123.172621,2007,5/30/2007,150,7,x2_Males,Fitzpatrick Report,Cheryl Schultz,Willow Creek
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,WC_FirGrove,44.033262,-123.172621,2007,6/8/2007,159,0,x2_Males,Fitzpatrick Report,Cheryl Schultz,Willow Creek
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,FR_Shore,44.100500,-123.270100,2005,5/23/2005,143,32,x2_Males,Severns Report,Cheryl Schultz,Fern Ridge
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,FR_Shore,44.100500,-123.270100,2005,5/30/2005,150,34,x2_Males,Severns Report,Cheryl Schultz,Fern Ridge
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,FR_Shore,44.100500,-123.270100,2005,6/9/2005,160,10,x2_Males,Severns Report,Cheryl Schultz,Fern Ridge
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,FR_Shore,44.100500,-123.270100,2005,6/15/2005,166,0,x2_Males,Severns Report,Cheryl Schultz,Fern Ridge
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,FR_Spires,44.100400,-123.263900,2004,5/12/2004,133,11,x2_Males,Severns Report,Cheryl Schultz,Fern Ridge
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,FR_Spires,44.100400,-123.263900,2004,5/20/2004,141,6,x2_Males,Severns Report,Cheryl Schultz,Fern Ridge
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,FR_Spires,44.100400,-123.263900,2004,5/31/2004,152,1,x2_Males,Severns Report,Cheryl Schultz,Fern Ridge
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,FR_Spires,44.100400,-123.263900,2004,6/9/2004,161,0,x2_Males,Severns Report,Cheryl Schultz,Fern Ridge
Icaricia icarioides fenderi,Fenders Blue,Oregon,Lane,FR_Eaton,44.102500,-123.258900,2004,5/31/2004,152,19,x2_Males,Severns Report,Cheryl Schultz,Fern Ridge
